gene	degree	weighted_degree	betweenness	closeness	eigenvector	pagerank
Rv2868c	10	8990	0.00035407993937970356	0.20882955479494922	9.120627122782176e-05	0.0006146010208008814
Rv1298	77	72990	0.0020302675760211046	0.26810181444193165	0.09893030487101834	0.0014449719474421401
Rv2690c	2	1522	6.743339312052164e-05	0.1636784805665052	2.448988333009143e-07	0.00024226955442315564
Rv1707	8	6148	0.001848045311655017	0.22043119672800193	0.00037603345475094774	0.0004609465516931672
Rv2744c	12	9580	0.00421559818974551	0.22043119672800193	9.807338137862709e-05	0.0007688437168153076
Rv2798c	1	883	0.0	0.0005417118093174431	3.3364587993272285e-17	0.0005689091167685962
Rv2153c	17	14952	0.0007458723196557018	0.2217331529104027	0.00018862969367708504	0.0008323028381714548
Rv0171	17	15548	0.00032457200974956045	0.20574817434898662	5.487061487483877e-05	0.0007343677806492494
Rv0883c	4	3162	0.00027785351586385293	0.20039748270837515	6.812856023017908e-05	0.0002888610159371225
Rv1216c	5	4432	2.6271066722487235e-05	0.14904856038556336	8.737955822851671e-08	0.0005386027422730405
Rv1625c	10	8442	0.0018330340776452389	0.22848065054110314	0.002624539211665839	0.0004950542087900826
Rv1881c	3	2262	0.001444564824846515	0.16749845654586304	4.4348798870128183e-07	0.0004208078571747239
Rv1806	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv0948c	13	10552	0.00469385296568602	0.23085840565553278	0.000494233287901567	0.0008050781400016403
Rv0440	26	21963	0.006936695316717532	0.26257245492600234	0.00827716945053505	0.000807478112075638
Rv2291	8	7055	0.003122091111357739	0.20001420883434276	1.232294258170604e-05	0.000584521768002439
Rv1952	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv1491c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv3868	16	13449	0.0024328064786731138	0.21855560660805923	0.00031680839966046235	0.0007242373989409755
Rv2829c	3	2462	0.0	0.001733477789815818	1.3349709948391433e-13	0.0006014228511146368
Rv2537c	6	5476	0.001546571160933522	0.22894511472515855	0.0013429505581800953	0.0004635774358302277
Rv3300c	12	10186	0.003833475683861718	0.2359555211389829	0.01124767725203777	0.00045233167786049353
Rv0981	9	7754	0.0005037201784878409	0.21671166498925235	8.534191059235469e-05	0.0005213772696617576
Rv2533c	9	7817	0.0007007866387884068	0.2335839196980518	0.005246409921597024	0.0003819454706233934
Rv2786c	6	5098	0.00010535013262560089	0.2224743973054838	0.0018988040662006316	0.0002808158974683882
Rv2049c	7	5172	3.314934832700048e-05	0.2062408802179728	2.4093177534680748e-05	0.00036172139269213344
Rv3221c	24	20522	0.004525806563166402	0.2400170506012113	0.00032558903683389747	0.0009655348498351819
Rv0206c	5	4148	0.0025918684314903033	0.21651937424835682	0.00012431030223988195	0.00035101968318687366
Rv2913c	1	831	0.0	0.16103211709936086	7.703947786260591e-06	0.00019999106148673454
Rv1368	2	1657	0.00013363047900983422	0.16355049247848402	2.7144033290398713e-08	0.00024578820458644705
Rv3602c	13	11155	0.0016227525112038539	0.22632617230907232	0.00013639410633565176	0.0006705752386842643
Rv2503c	17	15707	9.48306494215879e-05	0.22019912899193697	9.583118372754273e-05	0.0006953520290597151
Rv0966c	3	2391	0.0009648048809848879	0.16774793866491622	2.425403766302088e-07	0.00045365786825975456
Rv2877c	4	3679	5.6387144866826353e-05	0.1720249099597449	1.911956717070079e-06	0.0004184609964110265
Rv3875	39	34434	0.012182850009360445	0.2377178127402807	0.0005931313367550262	0.0017940931105286776
Rv3038c	3	2233	0.00014869652300192562	0.20368725774448926	9.993007787774008e-05	0.00023269630204665506
Rv2763c	6	5562	0.00033922470703762436	0.20915771552391269	4.315583245363398e-05	0.00040527506105028383
Rv0102	4	3100	0.0009648048809848879	0.2026161096965664	0.00014453659864842205	0.0003058107115887151
Rv2525c	8	5917	0.0006877722039008217	0.21136191838709237	4.785587462535784e-05	0.0004498682278058664
Rv1786	1	785	0.0	0.17056197677858675	2.7574671323387507e-07	0.00014681977327250106
Rv0485	2	1428	0.0	0.17654696836698286	3.193342025345554e-07	0.0002161839541830364
Rv1019	16	12498	0.0014324580807116736	0.22404039918399216	7.13433181338163e-05	0.000865857963833188
Rv0913c	2	1815	8.023389356057268e-05	0.18746530200606773	3.815602714949435e-06	0.0002048966309721345
Rv3243c	2	1533	0.0	0.18686713575844147	7.931137957939827e-06	0.0001713100327665344
Rv1405c	2	1628	0.0	0.14820366521585068	3.5456089316221484e-09	0.00030615221083724287
Rv2007c	18	15465	0.0024295414431407814	0.22876625135427953	0.0009611349485919771	0.0006183120638969037
Rv2890c	111	103617	0.0051643833228470805	0.2890059235427139	0.12152745605456515	0.0021255880964293483
Rv1165	10	8011	0.002906548679660711	0.2392326811548021	0.0024456675257486845	0.0004473648511406389
Rv2778c	1	774	0.0	0.15426235472209343	2.3459638784694783e-08	0.00017501215643403516
