gene	degree	weighted_degree	betweenness	closeness	eigenvector	pagerank
Rv0939	5	3775	0.00014451255227750822	0.23117393374074482	0.0003599166707987632	0.00023549008723679237
Rv1037c	11	9353	0.0001157314144538669	0.24219217854648772	0.0014240838922005333	0.0004355709237539636
Rv0140	2	1609	0.00013475481414458734	0.20253962459172725	0.000230809654970576	0.0001830097012409305
Rv1451	8	7133	5.64077246657546e-05	0.22860679723280378	0.00022783737688573887	0.0003418715880116039
Rv3900c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1543	8	6626	0.004079987581819646	0.2259687790266273	6.932487320511666e-05	0.0007926894053801765
Rv0931c	6	4886	0.000679824338950865	0.22844418036181727	2.5830216823704016e-05	0.0002980372495599983
Rv0172	28	24157	0.0015414795919520873	0.24318251457870874	0.0003935099587059641	0.0008456473118235441
Rv1404	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2159c	11	8787	0.0051442491101665565	0.21772666356111373	5.0547347693453404e-05	0.0006094963638202417
Rv2681	31	25803	0.0010456323996204742	0.2727593245733334	0.034621531175011114	0.00060160489328771
Rv0342	1	954	0.0	0.18378552635495177	8.438698565829697e-06	0.00012924501925962926
Rv2238c	5	4170	0.0004999336913227182	0.21891399369641631	4.555176646721736e-05	0.00034380581757486223
Rv2124c	27	24108	0.004936827943599857	0.2606711272342879	0.0006322888413072798	0.0011890139659702559
Rv0759c	4	3397	0.00042954372655771146	0.20943447812223992	7.125327945261765e-06	0.0003374366885056682
Rv2221c	6	4955	0.00043360259307731756	0.2445528698999716	0.00023285779383772212	0.0003182479582691338
Rv1168c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1408	11	9447	0.0004993684662627394	0.25315058233694054	0.0005830064651347415	0.0004241013635004902
Rv1322A	6	5435	0.00017825604579232814	0.22673455856583077	0.00011925900382648107	0.0002845638339058546
Rv0170	21	18689	0.0006173100509644358	0.23613737408282556	0.00015316885406837827	0.0007093757774962443
Rv0233	13	11495	0.0029116498550202452	0.2571231615313393	0.003347392124054087	0.0006545909935506511
Rv2228c	7	6638	0.0008460702847565187	0.21684458389780062	0.00014159401047046034	0.00047264880917509465
Rv1810	2	1613	0.0001030424593039866	0.14896874884156355	2.8920194590902384e-09	0.0003290327423741212
Rv3606c	7	6443	2.7715099341158395e-05	0.2363807071637294	0.0005905224655498423	0.00034880165989132483
Rv2684	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1996	12	10550	3.113402098829224e-05	0.22249329967621082	0.0009059181830000214	0.00046218496530157357
Rv2174	7	5537	0.0007497671074760688	0.22644678377707145	4.5400141867232065e-05	0.00038569255278457813
Rv3514	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0418	6	4627	0.000541796837231359	0.20753963341905307	1.7129390165642002e-06	0.0004083543012583624
Rv0276	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1697	7	5513	0.0007901202675629587	0.2309744165367108	0.0004809780806649305	0.00035208124143968
Rv2606c	9	7653	0.0008157209687886501	0.24848872543534722	0.0003330552495170201	0.0004173786973667764
Rv0965c	1	718	0.0	0.15947305032905093	1.2576694220431003e-08	0.00016082770506214763
Rv1366A	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2641	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1883c	4	3376	0.00018251794731749521	0.17699891355414613	8.635945605592084e-08	0.00045825664267449076
Rv3304	4	3401	2.803934671451746e-05	0.21614404950373048	0.00012757434822569555	0.0002597270331585633
Rv2018	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2601	3	2659	0.0007175566138910295	0.18234546261222048	2.5115677240021626e-07	0.0003943452301531076
Rv2942	15	11567	0.0009002121043576898	0.23721881278818344	0.0006674638550563865	0.0005290002704477267
Rv1221	4	3099	0.00044599402779819654	0.22212396510765164	7.59860329008413e-05	0.00027897783086923986
Rv2799	4	3343	0.0009910308470390992	0.18721396103103807	8.561844764190666e-07	0.0004711111228564896
Rv1820	22	19155	0.0014857740565712115	0.2616907013955694	0.000990225633169558	0.0007509164241712105
Rv2916c	61	52089	0.0010230056016255673	0.281955073531732	0.06383739799723137	0.00109301809836189
Rv0701	135	123570	0.02000899663374673	0.327100049656389	0.126669223286564	0.0026705575709309406
Rv2808	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv3211	46	37636	0.004247201191056224	0.29110481213981393	0.03931653451451368	0.0009627903786553106
Rv3335c	1	861	0.0	0.19770181528727082	1.2197275553323195e-05	0.00012437349735980175
Rv0708	114	106536	0.0026851058615221654	0.31809313465990763	0.12396962693176262	0.0020515417553687285
Rv1654	3	2791	2.1406626379431996e-06	0.2391976975663956	0.00017237931870774605	0.00021596280956756125
Rv1797	14	11773	0.005024570184285423	0.2509743894597083	0.00039327297819082273	0.0006542296381317835
Rv0478	16	13509	0.002628803189461052	0.2659380827696611	0.0012443726024609929	0.0005944867770656532
Rv2831	16	12887	0.004944686624369383	0.24263133027549316	0.00034059394601671395	0.0007014575207817095
Rv0238	3	2423	0.0002946412827101781	0.20175074051554387	7.0535566270716565e-06	0.00027037205003882563
Rv1206	11	8323	0.001659321441589122	0.25007540005656653	0.0004059880247291353	0.0004322011594810891
Rv1924c	1	801	0.0	0.0005285412262156448	1.6288437177278148e-21	0.0005505092210294525
Rv0483	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1113	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1389	33	27382	0.007567269036965883	0.2962062615316756	0.00873091244392146	0.0009924012792912969
Rv0400c	21	17991	0.0008121060885178079	0.24117364730597982	0.00016564778622706394	0.000778972778277434
Rv2553c	15	11992	0.00363586498128	0.25247392197534807	0.0003036812848307389	0.0007099453758290893
Rv2876	16	14364	0.0012577812281962446	0.251288598397999	0.0007256890922161217	0.0006001123260612462
Rv0821c	8	7073	0.0007068779433014934	0.18529126976266025	1.3196630976435455e-06	0.0005444283484655229
Rv1546	5	3970	0.0009947279232339764	0.22237005176058908	2.892247692882225e-05	0.0004068459032822573
Rv0753c	22	19907	0.00035492458282087317	0.2534702673659374	0.00031186354233984806	0.0007631033125976185
Rv1990c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0148	6	5197	0.0011351532787413317	0.23998417931000054	0.00029498412647869105	0.0004079617372354948
Rv0637	10	8227	2.7714899997504876e-05	0.2583227387006457	0.008264438450590415	0.0002687620370496422
Rv0543c	4	3259	2.9855319590791383e-05	0.19646814434885765	5.114190096168127e-06	0.0003371319358788227
Rv3491	4	3307	0.0007593152075349124	0.21220221273466547	2.981963952835169e-05	0.00036535774579621696
Rv2094c	7	6080	0.0004748747231892879	0.24933759996323193	0.0017622532299763085	0.00032632387929551856
Rv0175	17	13985	0.0051454414097365985	0.26375396579553445	0.0025330937750425273	0.0006281797637765352
Rv0360c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2496c	37	32359	0.002760251035406415	0.2803306815229074	0.001678141210958798	0.001184002329640001
Rv3570c	4	3760	0.0016973720182646887	0.21484267377083402	1.4586365731107607e-05	0.00039417433214072016
Rv1531	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0155	5	4720	0.0	0.20932526968624868	2.17895811615227e-05	0.00035817078610964775
Rv3364c	4	3696	0.0019464627706852198	0.21136424164317671	0.00014889172399314162	0.0003656053520089677
Rv3373	14	11194	0.0014864486191828196	0.24252139310726684	0.00033986675189138566	0.0005369331915377064
Rv2889c	88	78004	0.0024731932005130587	0.3035414260421954	0.09897367869057325	0.0015401120074551875
Rv1908c	22	19422	0.0026847494120605243	0.2789185589305565	0.005458198682950045	0.0007038459297306905
Rv3365c	8	6640	0.0008962832306732263	0.24772202156174228	0.00042332027335755814	0.00037020387466710555
Rv0146	4	3072	0.001990517621065555	0.2079966507465303	6.526143322171058e-06	0.00041129170200110724
Rv1695	16	13839	0.0016226011174323791	0.23962604742026766	0.0005237181230241986	0.0008303000641458675
Rv2290	3	2557	0.0009999420676696396	0.17659014008173468	2.278482648728929e-07	0.0003741730704187754
Rv1004c	58	47903	0.013542151846573827	0.2831982616866338	0.056601063537761655	0.001227367071675316
Rv2610c	5	4776	0.0	0.23067578562896335	0.0006702567923380241	0.000297863056594549
Rv1009	7	5920	0.0009170382803186801	0.22795771490108085	0.0003555395190519595	0.0004030477834775923
Rv3610c	57	46941	0.009230019752101404	0.2960424306348108	0.045640257861306405	0.0012723077495295583
Rv2344c	4	3647	0.000292072715603442	0.24590109399130375	0.0014953963254443839	0.0002063394975961682
Rv3502c	4	3200	0.0005206959162287892	0.2394116808950669	0.0002949151593730118	0.00024207357334823248
Rv0092	1	904	0.0	0.0005285412262156448	5.452824579025419e-21	0.0005505092210294525
Rv1161	7	6531	0.00020999157464379452	0.22426454521832595	6.493872635950615e-05	0.000451974359151466
Rv0634B	81	75223	0.0019761506831780214	0.29587878086663233	0.09928405557275476	0.0014635152313718558
Rv3197	3	2264	0.00021946651812052053	0.16457252677700251	4.3900416381062576e-08	0.0003290542173715469
Rv0228	3	2335	0.00010405550209220115	0.19748298410567133	7.4424252220082165e-06	0.0002486870299778125
Rv0876c	4	3227	0.0029180171346860563	0.1992967784241298	1.523280935180689e-06	0.0004521668562545887
Rv0332	2	1687	0.0	0.16749078374498944	7.937795653166613e-08	0.0002581755916317112
Rv0814c	3	2568	0.00011475868738852078	0.19029795493756976	9.387263733870412e-06	0.00025796023817882595
Rv3678A	5	4087	0.00015822872885272086	0.1967088256478272	1.2118273003165352e-05	0.0004558923644909014
Rv0928	8	7788	0.0	0.19179815381787071	6.765123066994541e-07	0.0005131237217828415
Rv2945c	10	7912	0.0020221415967416278	0.2363807071637294	0.0002151306385674263	0.00046439489046121705
Rv3825c	77	64454	0.013149977893164534	0.30342670894996476	0.008847191817058068	0.002199040116136716
Rv0998	4	3028	0.0011278667242582711	0.20116939911841814	2.7202273060219457e-05	0.00038882062851768105
Rv0532	1	801	0.0	0.0005285412262156448	1.6288437177278148e-21	0.0005505092210294525
Rv3267	6	5130	0.0021288750572694077	0.20826642590962563	1.275199506313895e-05	0.00047181585413059356
Rv2005c	5	4174	0.0005866501020197961	0.2180518935039671	0.00033515408946605544	0.00033871247320264647
Rv2172c	6	4947	0.0005186504394556264	0.22317361275374753	5.4640131252335774e-05	0.00032184305012451775
Rv2613c	8	7091	0.0008162669897929328	0.24841184154752682	0.0012782772299305574	0.00041852227301709754
Rv3601c	17	14573	0.0025804740084721845	0.26323510553495305	0.0019882557868704143	0.0006908535045955969
Rv2111c	5	4887	0.0	0.20238645623433496	1.911229783092686e-05	0.0003239559130579624
Rv3494c	17	14854	0.0016235985834664713	0.22423322772841972	3.279099614653744e-05	0.0006027076622244126
Rv0263c	10	8444	0.001270310888457495	0.24310887869238662	0.0001459806127417302	0.0005049941732765463
Rv0873	3	2226	1.6852228922540406e-06	0.22631911821891665	5.1194459592744915e-05	0.00017670249188273383
Rv0855	2	1588	0.0009737903924565345	0.1456448202959831	6.819432689746166e-10	0.0004464318636629101
Rv1379	7	6220	0.00050497511604751	0.23785130258675954	0.0002339006236318747	0.0003780431728644646
Rv2110c	13	11290	0.0009785512182674393	0.23485946230264937	0.00039036371811710405	0.0006571043162596486
Rv1477	17	14123	0.0033104661029892788	0.23140713989958403	6.441003621057619e-05	0.0009398206717263045
Rv2334	21	18317	0.0015005421274407432	0.24425526981490925	0.00010321805830818799	0.0008946850644569496
Rv0542c	11	8583	0.004105858087722417	0.24160910980487718	0.00039826171744425186	0.0005980120724564066
Rv3837c	5	3921	0.00033848951418801555	0.24002005138463584	0.0003430540545442164	0.0002664622083218034
Rv3249c	5	3978	0.000510745403527594	0.21498649668807251	2.624987643957201e-05	0.00037545257854023365
Rv2155c	22	19554	0.0026364585950553092	0.2599958134331628	0.0008363100412738994	0.0008733325163240844
Rv2199c	20	17427	0.0029336824195496025	0.2580736328774049	0.0014781390535971238	0.0008028625140572052
Rv1121	18	15669	0.0007796375384238091	0.26492891334156304	0.001491469491608633	0.0006248788983263131
Rv2869c	5	4091	0.0006654279136960864	0.24496325610422787	0.00017708130533432084	0.00028162358895008943
Rv3273	8	6646	0.0021472218107331013	0.24120987588451456	0.0005323962701918952	0.00041177729936948075
Rv2396	2	1625	1.1180142278490637e-06	0.0011892177589852009	2.58542188469012e-19	0.0007112133218985867
Rv0588	14	12619	3.0297862404308097e-06	0.1978967394334747	2.043219832981425e-05	0.0005090131500178553
Rv2498c	9	8046	0.001694339601655115	0.23400380993343248	0.00010901612455542561	0.0004491143385669781
Rv3341	12	10389	0.0011658967951487921	0.24244815699278477	0.00019252017659999326	0.0005696518662481507
Rv0353	7	6114	9.524171948688398e-05	0.23592920125818595	0.0011259630872820809	0.0002675687060301572
Rv3413c	5	4068	0.00017153150219032068	0.22050729796253965	1.1854371101545412e-05	0.0002993906186598703
Rv0688	5	3844	0.0009245369617066095	0.24059546655127564	0.0001433116481747149	0.0003570539169589857
Rv0646c	3	2636	0.0010142405889991696	0.20578420399374772	9.002543336927296e-06	0.0003065593358405499
Rv2166c	1	978	0.0	0.17756653143461393	3.758750061817195e-07	0.00016255487811300714
Rv0934	15	13482	0.006597848465197287	0.2345164515500531	3.519248519883317e-05	0.0008657343716391449
Rv1095	2	1497	1.5420384823501178e-05	0.20615408187998635	1.901834744362672e-05	0.00015867486084148664
Rv1769	3	2751	0.0009737903924565345	0.10927821857650835	3.1284664258074694e-13	0.0007541215920918502
Rv2601A	1	930	0.0	0.0005285412262156448	7.238232751979627e-21	0.0005505092210294525
Rv0660c	2	1773	1.6770213417735956e-06	0.0012080942313500453	1.2733039734454094e-18	0.0006802219554980612
Rv2438c	19	15931	0.006971845040310212	0.26532289222789385	0.0011975382602646583	0.0008518221333500878
Rv2482c	8	7259	0.0019587823924831754	0.21438373080950782	6.745241132869565e-06	0.0006897105261213567
Rv0314c	1	757	0.0	0.1286130671816751	3.405670090563829e-11	0.0002508360426375293
Rv0861c	5	4102	0.0	0.2511313956464206	0.003915586508188685	0.00017954068024730608
Rv0982	12	9897	0.0026102032566466082	0.25757685976310774	0.00029010967199620877	0.0005428829954266888
Rv1534	1	980	0.0	0.18632329354411856	3.5136079151963e-06	0.0002231999531187946
Rv2996c	8	6603	0.0010064828631363557	0.2330190311657544	4.4825545138267716e-05	0.00041517806107282485
Rv3888c	5	4486	0.0009272158646943867	0.18309397306308023	3.3310706645816644e-06	0.0005049097588187384
Rv1869c	7	5362	0.0014070384064031793	0.24654293624492765	0.00017429708500881503	0.00043419126152153165
Rv2248	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0190	3	2526	0.006793054448410911	0.20411009835556293	1.713649687003863e-05	0.0003922057502834078
Rv0704	130	119212	0.005357673665372077	0.32399801125165734	0.1280162543628288	0.0023743753854783395
Rv1198	13	11531	0.0008868315899063305	0.2246096158572127	0.0003348314758190425	0.0005922894206606633
Rv1108c	6	4828	0.0006489777090598223	0.24845027754343396	0.0010882456270590445	0.0003106488115399342
Rv0441c	1	810	0.0	0.1739313413954954	7.292208177638483e-08	0.00014810035262649628
Rv0524	13	11591	0.0015102747210164126	0.24248476952026782	0.0006355455813126583	0.0006398138286882047
Rv2364c	23	19805	0.0021398120574521113	0.26856232543288405	0.01676542854372613	0.0006477816377289869
Rv2951c	6	4786	0.000661844367926146	0.20940716533166584	3.730526798211445e-05	0.0004818229062193768
Rv0050	12	9683	0.0017684495561322018	0.25235488665145583	0.0011933014154630846	0.0005512942003376314
Rv1331	12	10228	0.00018861663613713815	0.2483350052216538	0.0005785456456437102	0.00045677756977624274
Rv0425c	1	756	0.0	0.1905011441171211	4.894658791654121e-06	0.0001262466847415076
Rv2793c	26	21090	0.002506632349666033	0.2796471863049832	0.013881989197262176	0.0006488978551263113
Rv0166	14	11638	0.0009071526221624965	0.23420859739836838	0.00038553682202401094	0.00047469568945915873
Rv1571	2	1975	0.0	0.17379956096582028	6.686172390683672e-06	0.0002719517194450247
Rv1217c	1	936	0.0	0.11529648479666932	6.407037585667248e-12	0.0002758452443240848
Rv2714	2	1557	0.0	0.14988650646534246	3.984360218371669e-09	0.00031983642240880834
Rv0932c	10	9428	0.0005217487002798191	0.20292356170393197	1.036853906004463e-06	0.0006206100197305047
Rv2558	2	1709	0.0019464627706852198	0.14854154891426583	7.058322006708576e-09	0.0004043218174877485
Rv3628	23	19553	0.004470144700597639	0.27476628058918784	0.014730969275079235	0.0006327240786949694
Rv1649	10	7946	5.813266831650302e-05	0.2680691391925231	0.008789668288609023	0.00025415275436458024
Rv0167	21	18850	0.00045921990065216686	0.23658967787877025	0.0001508760310666938	0.0007068284764406981
Rv1497	4	3040	0.0002862892304620504	0.19673292621455693	9.88873708429392e-07	0.000301940160902696
Rv0811c	1	755	0.0	0.0005285412262156448	9.023056760059197e-22	0.0005505092210294525
Rv2796c	1	883	0.0	0.0005285412262156448	4.311797778712728e-21	0.0005505092210294525
Rv2158c	18	16553	0.0009282439583701528	0.24048736614695426	0.0001679407659322722	0.0007813009079008403
Rv1238	1	846	0.0	0.0012684989429175477	5.159834683909619e-16	0.00027240998802916455
Rv2066	12	10697	0.0015178260787729863	0.2261915965295413	2.8950264973162517e-05	0.0006835866338445629
Rv2256c	5	3730	0.0002470265912816906	0.20328321860529353	1.285475942810446e-05	0.0003425734180864729
Rv2298	3	2555	0.003890130505800817	0.2093798596639997	2.8241001301058256e-05	0.0005117405487973913
Rv2065	8	7063	0.0003265785521639904	0.2180518935039671	0.00023554750193032086	0.0004462377666560288
Rv3726	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1904	4	3337	0.00033370019887998603	0.187454371207473	8.140405371120599e-06	0.00037022200059993386
Rv1942c	1	851	0.0	0.0008456659619450318	8.284706622831862e-19	0.00035087015813597803
Rv2033c	2	1574	4.4751497391050716e-05	0.19274206502979396	3.190721555483109e-06	0.0001826400427738717
Rv0164	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0517	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv3604c	14	10667	0.0014104509439160611	0.24575055766195497	0.0005422194491441822	0.0006066058567058509
Rv2584c	20	17477	0.0042512101510154875	0.2673550022915774	0.002715009785005221	0.0007752285445176497
Rv1093	26	22932	0.004289064458354131	0.2654106022749113	0.00045411793014594397	0.0010444377806313743
Rv3134c	12	11099	3.113402098829224e-05	0.22249329967621082	0.0009351016451747048	0.0004835835704149223
Rv3872	7	5877	5.5900711392453184e-08	0.2027186142864807	1.5064370638883136e-05	0.00032854688899777175
Rv2995c	17	15252	0.0005753084763303611	0.26250353829707596	0.0014462619420689247	0.000586591219423632
Rv1338	18	15256	0.0026809364011643085	0.2669993587900255	0.0007022308273452765	0.0006646387552693892
Rv1539	5	4019	0.0004109337438745314	0.22552445839370977	0.0002332743396795284	0.0002852181758393
Rv0860	55	47756	0.015438723716562896	0.2783866407356473	0.0013580207793224591	0.0020224491712114373
Rv2678c	12	10530	0.0016474381028140424	0.24783672538404283	0.00020568891823028091	0.0005998896905535176
Rv1387	1	961	0.0	0.14290976715585738	1.318221428115723e-09	0.000245018998420351
Rv1483	17	14510	0.00036990193323908465	0.27594675094745036	0.005471177244353286	0.0004871002317876508
Rv2852c	19	16440	0.0027199912069424594	0.2642313878168856	0.0004682779370782949	0.0007084631700888388
Rv3214	3	2502	8.0871548685238e-05	0.18859926518243056	5.875935792346228e-07	0.0002589591368036095
Rv2875	3	2400	0.001046865577707375	0.2224624748909966	8.13381022098434e-05	0.00027779977039438936
Rv3245c	6	5324	0.000253210867856733	0.22175585468349862	1.6167293111135227e-05	0.0003668978113422187
Rv3086	2	1712	0.0	0.20106863808705405	3.2953308896877974e-05	0.00023002639625856707
Rv2284	3	2419	0.0001547635632858394	0.18690887484148688	6.403986550152496e-07	0.0003164834270220644
Rv0205	2	1779	0.0004157530434877869	0.1534825218661072	8.844265538024393e-09	0.00038016566337296915
Rv2194	28	24223	0.004363574092856332	0.26449252903363757	0.0018225042191099725	0.0011270869271287653
Rv0379	3	2188	0.0008072735221058708	0.21478519847019978	0.00021635304077222584	0.00022910336722676417
Rv2118c	3	2235	0.00039783882793089487	0.24102884175370964	0.0011184621983994741	0.00018104480047354858
Rv2903c	9	7198	0.0005033069798479057	0.26263234278102937	0.0039956778536227745	0.0002989992615356866
Rv3824c	15	12744	0.0006457018109859078	0.2371137247140008	0.0008052099840449615	0.0005264847802722087
Rv0668	93	82517	0.006915723643739985	0.31209604349139236	0.08617857702672078	0.00191649380204104
Rv1264	8	6772	0.0016450822380835975	0.2476838105449967	0.0024152223974232717	0.00036013257618384205
Rv2184c	3	2481	0.0	0.17556682087942418	2.484339014034429e-07	0.0003219060713427015
Rv0222	16	13061	0.0015204974080279651	0.24440397926380725	0.00034074968234342346	0.0006373167652988974
Rv0237	3	2424	8.610106615541934e-05	0.1901627361159656	9.696185515469822e-07	0.00028070889389902626
Rv1611	15	12631	0.003737346856508984	0.2648415213200089	0.0015338741058975613	0.0006929545005799206
Rv2148c	9	7398	2.711630968229755e-05	0.22342203196927976	8.460573989321857e-05	0.0004038669158685337
Rv2440c	32	27089	0.0020190178409190936	0.27340952558542714	0.03171482179852838	0.0006791226831996745
Rv0744c	1	733	0.0	0.18133643633689595	4.4358686392493125e-07	0.00012826747335027802
Rv0351	18	15549	0.0004881259823049917	0.2622891446852685	0.004260708957252137	0.0005582785745285272
Rv1621c	3	2997	0.0	0.17760581172029793	1.1190958802630367e-06	0.0003825850211203422
Rv0407	8	7182	0.0008126578953340367	0.25828118767302777	0.001911091406144155	0.000434344818030728
Rv2329c	5	4752	1.3152496472532709e-05	0.1992225984817883	1.2866480859361828e-05	0.00036774151919176596
Rv3316	22	19293	0.001292251843163225	0.251524771892734	0.000901861924833732	0.0006657636599468268
Rv0898c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1224	5	4631	0.0006894980934019807	0.24718813789458338	0.0006561020964396388	0.00031290414051366524
Rv1566c	9	7266	0.0005423885914435753	0.22413932771680814	1.9269212744511696e-05	0.00048621487754736843
Rv2615c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0847	2	1753	0.0	0.16721171964627862	2.0398987898538148e-07	0.00033587729002573937
Rv2809	2	1732	9.734275478058322e-06	0.20652529180234258	0.0003623139871550774	0.0001666950505569099
Rv0226c	5	4268	0.0010077651023409915	0.20162407631381388	1.874418767173361e-05	0.0004196885145098096
Rv3057c	1	802	0.0	0.0005285412262156448	1.649267827082448e-21	0.0005505092210294525
Rv2097c	10	8830	0.0005636395575799102	0.23024579061703665	0.00010441617011079712	0.0005091922928859989
Rv1622c	5	4514	0.0026719556159362098	0.21993345346708856	8.124914194133307e-05	0.0004792838555839996
Rv2083	1	853	0.0	0.0005285412262156448	3.052913091282795e-21	0.0005505092210294518
Rv3229c	3	2960	0.0	0.2059425604416075	1.992447348838726e-05	0.00022698532606775003
Rv1248c	52	46648	0.009656640319123395	0.29593331068249423	0.006468475860238638	0.0015501707119557893
Rv1111c	17	12437	0.002499233198433217	0.24436678492820174	4.9116849216370044e-05	0.0007230707983778706
Rv3256c	15	11667	0.0032118363239162498	0.24556264623997764	4.274395719834559e-05	0.0006900272089557978
Rv2602	1	930	0.0	0.0005285412262156448	7.238232751979627e-21	0.0005505092210294525
Rv3153	48	43412	0.003273696110574401	0.2796471863049832	0.00423835015105545	0.0013051237143433933
Rv3461c	96	89131	0.001087449287186603	0.30620407013028483	0.11127089193693179	0.0016821029347678952
Rv3756c	4	3879	0.0	0.002114164904862579	1.1275395152256953e-14	0.0006090418226319518
Rv0129c	8	6657	0.0007262544349769201	0.23739416673022082	0.0004363857360739472	0.00038583135400917543
Rv2402	2	1847	5.589766400231071e-05	0.1693455118923448	1.388383486137885e-07	0.000287678113992464
Rv0733	68	58950	0.005862711413082526	0.2993538672190928	0.0653518199268116	0.0013827021341543215
Rv1425	2	1578	0.0	0.1815004118642719	7.277343817094082e-07	0.00024834533890659243
Rv0872c	12	9102	3.3414148480071305e-05	0.22731230800724997	0.0006568860755393956	0.0005044884970824973
Rv2050	24	19689	0.005182383846200539	0.2649726309840286	0.005233117783885956	0.0009925722779605688
Rv0509	13	11114	0.0011497569652724581	0.2438842867198077	0.0008524283465234209	0.0006194720753723473
Rv2969c	5	4238	9.202455986919107e-05	0.22190908564997425	2.2621067769672045e-05	0.00032414521777276214
Rv1709	12	10815	0.0013210733124009327	0.24926018996634794	0.0019279700939432679	0.0005721854730090049
Rv0955	8	6168	0.000856768144248692	0.23110738971836695	5.7153724365275756e-05	0.00043385687478642064
Rv2445c	74	64616	0.009647223612158654	0.3067304954657523	0.06690226113395363	0.00160515866743681
Rv3688c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2556c	5	3887	0.0	0.2277960198273817	7.472175008094735e-05	0.00027058522711655505
Rv2608	13	9737	0.0014823975266434124	0.23117393374074482	0.000644358822924941	0.000559662618496336
Rv2845c	11	9081	0.0005289271442593461	0.25861397064957536	0.004126971593339972	0.00033939003017727936
Rv0933	10	9775	0.00015233853547994897	0.2002411951319633	2.6879746282134233e-06	0.0006342509592234423
Rv0516c	3	2276	8.232615417341232e-05	0.197143541284618	2.022228614825786e-06	0.00023001677436943472
Rv2085	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1463	8	7345	1.891508615586536e-05	0.19513113911328395	2.3481263916584247e-06	0.0005351526566093238
Rv1103c	2	1830	2.2360284556981274e-06	0.0014094432699083862	1.745293794364944e-18	0.0006598610708247096
Rv2977c	7	5795	0.0011815711000303705	0.2348938185727346	0.0010798576912887372	0.00040154490344216644
Rv0777	37	31481	0.0056566612134010446	0.28515967745750553	0.0031205966271721417	0.0012312062120721347
Rv1473	49	39244	0.0013984780985838593	0.27005283278896963	0.05740448286082172	0.0008142917237401453
Rv3156	21	19019	0.0021687737456112023	0.2686971458773785	0.0023345236814571063	0.000605054055983821
Rv1211	3	2479	0.00028574008135596893	0.20180145076828124	1.3735151001875289e-06	0.00024439769830906334
Rv1152	5	3942	2.0759641338660597e-05	0.1977505103156667	2.486988652382774e-06	0.00032846213170349784
Rv1893	2	1805	0.0	0.0010570824524312897	6.698783727999413e-18	0.0005399285117705507
Rv2367c	25	20877	0.007292593932578943	0.27613656814500664	0.014376787110574512	0.0007414986890739351
Rv2229c	3	2974	0.0	0.19253406999558917	3.253193261411752e-06	0.00027561463417083925
Rv1646	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0988	1	808	0.0	0.09769616352903465	3.685437709918011e-15	0.00027119551488264515
Rv1712	15	13216	0.0011053656542994803	0.2607981393151232	0.0037922654907441076	0.0005578668753759609
Rv1887	3	2347	0.00047223101831332854	0.20786202508261667	1.6294495042645674e-05	0.00028712484039987766
Rv2922A	9	8089	0.0006064309148231728	0.24200966748503597	0.00042344356346293404	0.00044262981208277206
Rv1388	109	96499	0.005899256834138592	0.31540643169577953	0.1120332669916744	0.0019522222151621327
Rv0647c	1	996	0.0	0.16822777828844565	1.2107546761003063e-07	0.00018107456131694093
Rv0700	120	110789	0.004505470232286961	0.3246530820386602	0.12409685305263571	0.0021817040751016294
Rv3850	28	21108	0.00436640277498147	0.25794926004228336	0.00019354295057966012	0.0011339997360991353
Rv3258c	3	2245	7.159227592499915e-05	0.20657843094856732	1.902029931572752e-05	0.00021861722770586176
Rv0531	3	2180	5.706770581091729e-06	0.2212364485758079	0.000619728104867431	0.00015978334853139608
